chrom	start	end	summit	depth
chr1_h1	213388646	213389429	213388979	9
chr1_h1	213520245	213521203	213521064	14
chr1_h1	213624977	213625897	213625315	10
chr1_h1	213774428	213775407	213774709	8
chr1_h1	213776418	213777313	213776792	19
chr1_h1	213798962	213799725	213799074	10
chr1_h1	213808646	213809544	213809003	11
chr1_h1	213852037	213852894	213852561	11
chr1_h1	213853074	213854016	213853551	20
chr1_h1	213889478	213890406	213889626	8
chr1_h1	213892072	213892795	213892542	13
chr1_h1	213894943	213895695	213895563	66
chr1_h1	213912702	213913557	213913022	12
chr1_h1	213927638	213928758	213927943	9
chr1_h1	213945777	213946796	213946155	9
chr1_h1	213960093	213960984	213960534	42
chr1_h1	213963548	213964546	213963974	13
chr1_h1	213965871	213966751	213966427	7
chr1_h1	213986598	213987489	213987044	35
chr1_h1	213988744	213989718	213988854	41
chr1_h1	213994725	213995589	213994921	14
chr1_h1	214017056	214017931	214017401	8
chr1_h1	214079105	214080199	214079754	12
chr1_h1	214084848	214085766	214085341	7
chr1_h1	214086514	214087411	214087233	32
chr1_h1	214131442	214132323	214131807	25
chr1_h1	214139627	214140156	214139813	13
chr1_h1	214140280	214141036	214140525	10
chr1_h1	214142319	214143176	214142533	10
chr1_h1	214149046	214149502	214149212	15
chr1_h1	214170399	214171245	214170741	5
chr1_h1	214173301	214174219	214173563	10
chr1_h1	214196136	214197265	214196927	7
chr1_h1	214197672	214198448	214198216	13
chr1_h1	214206694	214207640	214207497	8
chr1_h1	214222740	214223744	214223042	12
chr1_h1	214267218	214268146	214267580	7
chr1_h1	214270235	214270941	214270465	18
chr1_h1	214271320	214272247	214271638	14
chr1_h1	214276002	214276916	214276502	13
chr1_h1	214317547	214318558	214318067	13
chr1_h1	214432746	214433786	214433453	15
chr1_h1	214453311	214453809	214453509	7
chr1_h1	214541729	214542624	214542432	9
chr1_h1	214556202	214556686	214556420	12
chr1_h1	214681517	214682121	214681860	8
chr1_h1	214751914	214752842	214752411	12
chr1_h1	214834943	214835802	214835294	15
chr1_h1	214891974	214892935	214892015	11
chr1_h1	214939667	214940539	214940094	12
chr1_h1	214963390	214964206	214963825	11
chr1_h1	214964532	214965599	214965063	18
chr1_h1	214967354	214968401	214967920	8
chr1_h1	214969507	214970284	214969997	10
chr1_h1	214974808	214975674	214974823	8
chr1_h1	214981705	214982580	214982029	10
chr1_h1	214986083	214987106	214986563	12
chr1_h1	214993140	214994034	214993552	12
chr1_h1	214995134	214996001	214995260	11
chr1_h1	214999769	215000661	214999897	39
chr1_h1	215004213	215004675	215004390	27
chr1_h1	215026528	215027447	215026865	9
chr1_h1	215028397	215029259	215028933	16
chr1_h1	215043519	215044434	215044339	8
chr1_h1	215061226	215061683	215061488	6
chr1_h1	215072737	215073551	215073288	16
chr1_h1	215076993	215077823	215077518	11
chr1_h1	215109009	215110138	215109645	19
chr1_h1	215113952	215114779	215114274	15
chr1_h1	215122887	215123867	215123306	11
chr1_h1	215129253	215130201	215129964	18
chr1_h1	215188484	215189370	215189210	10
chr1_h1	215189391	215190233	215189845	10
chr1_h1	215199182	215200041	215199766	16
chr1_h1	215250012	215250917	215250418	63
chr1_h1	215307408	215308294	215307822	33
chr1_h1	215317472	215318260	215318075	6
chr1_h1	215345682	215346470	215345878	17
chr1_h1	215348364	215349995	215349787	13
chr1_h1	215352644	215353510	215353215	25
chr1_h1	215357614	215358464	215357916	51
chr1_h1	215366059	215366891	215366667	11
chr1_h1	215367027	215367777	215367320	11
chr1_h1	215369065	215369955	215369468	11
chr1_h1	215371789	215372310	215371993	8
chr1_h1	215464598	215465026	215464743	8
chr1_h1	215469448	215470336	215469962	13
chr1_h1	215472529	215473425	215473111	24
chr1_h1	215492790	215493748	215493508	13
chr1_h1	215494507	215495276	215494812	13
chr1_h1	215497016	215498149	215497423	21
chr1_h1	215503857	215504909	215504665	17
chr1_h1	215562376	215563249	215562655	11
chr1_h1	215599222	215600286	215600131	20
chr1_h1	215603604	215604675	215603693	9
chr1_h1	215637029	215637960	215637703	22
chr1_h1	215679847	215680679	215680356	15
chr1_h1	215686430	215686979	215686698	7
chr1_h1	215689952	215690860	215690069	6
chr1_h1	215760884	215761669	215761183	17
chr1_h1	215779900	215780834	215780220	11
chr1_h1	215783591	215784431	215784075	10
chr1_h1	215817872	215818690	215818414	33
chr1_h1	215922882	215923760	215922961	7
chr1_h1	215952181	215953127	215952674	9
chr1_h1	215953757	215954837	215954287	8
chr1_h1	215959171	215960032	215959454	13
chr1_h1	215968886	215969796	215969106	14
chr1_h1	215988048	215988917	215988388	15
chr1_h1	215998951	216000034	215999360	12
chr1_h1	216007895	216008540	216008207	8
chr1_h1	216047295	216048120	216047749	10
chr1_h1	216060558	216061519	216060857	11
chr1_h1	216072606	216073374	216072861	14
chr1_h1	216076458	216077376	216076822	7
chr1_h1	216091177	216092071	216091677	25
chr1_h1	216104884	216105743	216105225	9
chr1_h1	216138041	216138981	216138717	16
chr1_h1	216164185	216165047	216164851	10
chr1_h1	216168504	216169552	216168710	7
chr1_h1	216205056	216205847	216205540	18
chr1_h1	216247708	216248288	216248114	22
chr1_h1	216323973	216324724	216324483	28
chr1_h1	216325593	216326418	216326161	17
chr1_h1	216331257	216332112	216331766	19
chr1_h1	216386062	216387343	216386866	11
chr1_h1	216387868	216388610	216388361	15
chr1_h1	216396475	216397302	216396935	25
chr1_h1	216437286	216438842	216438633	15
chr1_h1	216443438	216444332	216443918	11
chr1_h1	216449352	216450199	216449895	9
chr1_h1	216461167	216462026	216461485	18
chr1_h1	216522106	216522862	216522141	22
chr1_h1	216592204	216593071	216592764	22
chr1_h1	216616810	216617738	216617093	10
chr1_h1	216644952	216645879	216645394	29
chr1_h1	216667566	216668460	216668023	44
chr1_h1	216692958	216693782	216693397	31
chr1_h1	216694869	216695733	216695290	21
chr1_h1	216698509	216699240	216699065	12
chr1_h1	216705435	216706328	216705946	13
chr1_h1	216709270	216710064	216709802	14
chr1_h1	216711376	216712339	216711867	19
chr1_h1	216717324	216718209	216717752	88
chr1_h1	216751225	216751909	216751519	7
chr1_h1	216795446	216796286	216795628	11
chr1_h1	216796998	216797996	216797524	12
chr1_h1	216802908	216803982	216803476	10
chr1_h1	216812302	216813259	216812556	10
chr1_h1	216820218	216821301	216820802	11
chr1_h1	216835793	216836659	216836134	13
chr1_h1	216838565	216839373	216839136	10
chr1_h1	216839498	216840115	216839794	7
chr1_h1	216841114	216841907	216841556	8
chr1_h1	216859175	216860095	216859533	12
chr1_h1	216862086	216862740	216862433	19
chr1_h1	216868307	216869173	216868761	12
chr1_h1	216870462	216871177	216870789	19
chr1_h1	216914112	216915050	216914705	44
chr1_h1	216916531	216917489	216916953	10
chr1_h1	216922312	216923191	216922692	14
chr1_h1	216927926	216928734	216928310	18
chr1_h1	216936257	216937174	216936591	17
chr1_h1	216940831	216941875	216941387	23
chr1_h1	216948949	216949906	216949671	11
chr1_h1	216958211	216959053	216958452	36
chr1_h1	216988857	216989615	216989265	17
chr1_h1	217021046	217021872	217021329	14
chr1_h1	217025151	217025952	217025815	6
chr1_h1	217045209	217045991	217045471	16
chr1_h1	217050913	217051595	217051076	11
chr1_h1	217067568	217068686	217067885	10
chr1_h1	217086201	217086954	217086746	10
chr1_h1	217090118	217091017	217090644	55
chr1_h1	217105369	217106344	217105949	12
chr1_h1	217165958	217166864	217166423	102
chr1_h1	217168231	217169102	217168696	45
chr1_h1	217172604	217173442	217172745	7
chr1_h1	217176075	217177031	217176690	29
chr1_h1	217186965	217187965	217187410	13
chr1_h1	217191006	217191943	217191505	21
chr1_h1	217202718	217203656	217203116	20
chr1_h1	217204060	217204791	217204288	20
chr1_h1	217214452	217215441	217215068	17
chr1_h1	217253442	217254384	217253773	10
chr1_h1	217260265	217261136	217260828	11
chr1_h1	217286448	217287328	217286967	18
chr1_h1	217322936	217323709	217323318	28
chr1_h1	217338141	217338938	217338690	7
chr1_h1	217373913	217374780	217374487	12
chr1_h1	217375817	217376633	217376576	8
chr1_h1	217385621	217386460	217386092	8
chr1_h1	217475378	217476287	217475951	14
chr1_h1	217543353	217544134	217544000	87
chr1_h1	217554008	217554841	217554104	10
chr1_h1	217580244	217581097	217580886	10
chr1_h1	217605238	217606148	217605712	14
chr1_h1	217618991	217619869	217619451	11
chr1_h1	217624833	217625629	217624972	9
chr1_h1	217632872	217633749	217633230	13
chr1_h1	217669343	217670126	217669906	14
chr1_h1	217685007	217686039	217685514	19
chr1_h1	217687496	217688355	217687826	22
chr1_h1	217690925	217691829	217691140	13
chr1_h1	217740598	217741476	217740770	18
chr1_h1	217754492	217755504	217755206	13
chr1_h1	217808192	217808997	217808486	16
chr1_h1	217813614	217814548	217814019	11
chr1_h1	218040984	218041921	218041449	13
chr1_h1	218065258	218066145	218065689	11
chr1_h1	218071300	218072004	218071984	6
chr1_h1	218073003	218073915	218073459	10
chr1_h1	218087969	218088889	218088804	12
chr1_h1	218090862	218091613	218091018	17
chr1_h1	218098490	218099386	218098894	16
chr1_h1	218101212	218102100	218101489	11
chr1_h1	218102645	218103483	218103287	12
chr1_h1	218147128	218147994	218147966	13
chr1_h1	218171606	218172507	218172061	325
chr1_h1	218176148	218177070	218176596	68
chr1_h1	218198134	218198770	218198542	11
chr1_h1	218283070	218284054	218283597	26
chr1_h1	218284922	218285802	218285553	31
chr1_h1	218354032	218354903	218354407	8
chr1_h1	218375290	218376069	218375549	14
chr1_h1	218377696	218378511	218378050	13
chr1_h1	218387216	218388167	218387565	30
chr1_h1	218395543	218396420	218395995	118
chr1_h1	218449829	218450703	218450327	50
chr1_h1	218451305	218452130	218451733	11
chr1_h1	218457066	218457810	218457270	10
chr1_h1	218461433	218462341	218461864	16
chr1_h1	218465228	218465980	218465734	11
chr1_h1	218488689	218489569	218489041	8
chr1_h1	218491922	218492743	218492673	13
chr1_h1	218526538	218527383	218526872	7
chr1_h1	218529261	218530191	218529707	53
chr1_h1	218555550	218556368	218555832	12
chr1_h1	218562638	218563509	218563272	15
chr1_h1	218563690	218564776	218564431	15
chr1_h1	218584797	218585665	218585567	9
chr1_h1	218594812	218595731	218595246	6
chr1_h1	218598733	218599570	218598945	9
chr1_h1	218725441	218726346	218726037	22
chr1_h1	218740439	218741320	218740803	16
chr1_h1	218774662	218775441	218775165	7
chr1_h1	218776986	218778095	218777417	13
chr1_h1	218787389	218788181	218787406	16
chr1_h1	218826539	218827649	218827045	16
chr1_h1	218832244	218833116	218832683	12
chr1_h1	218847524	218848656	218847637	17
chr1_h1	218851021	218851678	218851127	13
chr1_h1	218934435	218934863	218934669	11
chr1_h1	218962577	218963484	218963365	8
chr1_h1	218969011	218969916	218969533	15
chr1_h1	218974481	218974813	218974787	5
chr1_h1	218982319	218982935	218982622	11
chr1_h1	218983131	218983957	218983618	18
chr1_h1	218986578	218987383	218987094	5
chr1_h1	219016581	219017459	219017173	13
chr1_h1	219036841	219037883	219037370	33
chr1_h1	219038227	219039369	219038885	67
chr1_h1	219048332	219049269	219048704	14
chr1_h1	219050504	219051222	219050953	11
chr1_h1	219076900	219077762	219077294	46
chr1_h1	219098995	219099612	219099438	8
chr1_h1	219115377	219116160	219115666	11
chr1_h1	219125573	219126640	219125771	8
chr1_h1	219137103	219137972	219137478	28
chr1_h1	219149537	219150469	219149834	9
chr1_h1	219182950	219183763	219183333	19
chr1_h1	219188156	219189108	219188604	17
chr1_h1	219189971	219190786	219190305	29
chr1_h1	219200537	219201157	219201105	41
chr1_h1	219201771	219202670	219202271	377
chr1_h1	219233676	219234331	219233888	8
chr1_h1	219245819	219246739	219245983	7
chr1_h1	219287252	219288051	219287915	10
chr1_h1	219312558	219313411	219313006	12
chr1_h1	219316728	219317724	219317258	15
chr1_h1	219321901	219322760	219322493	15
chr1_h1	219364575	219365568	219365084	17
chr1_h1	219365644	219366444	219365650	16
chr1_h1	219418232	219418956	219418734	21
chr1_h1	219437043	219438088	219437493	8
chr1_h1	219444473	219445296	219444910	8
chr1_h1	219445503	219446384	219445831	16
chr1_h1	219449733	219450751	219449937	13
chr1_h1	219467354	219468114	219467598	11
chr1_h1	219532240	219532949	219532475	6
chr1_h1	219560569	219561458	219561024	72
chr1_h1	219567745	219568715	219568296	16
chr1_h1	219571074	219571896	219571650	17
chr1_h1	219572396	219573255	219572687	38
chr1_h1	219606086	219607027	219606751	25
chr1_h1	219696181	219697039	219696420	9
chr1_h1	219702701	219703584	219703118	11
chr1_h1	219722927	219723937	219723615	10
chr1_h1	219771626	219772434	219772075	15
chr1_h1	219775354	219776000	219775923	8
chr1_h1	219776109	219776630	219776445	11
chr1_h1	219779800	219780776	219780204	9
chr1_h1	219783449	219784493	219783985	12
chr1_h1	219784866	219785806	219785266	10
chr1_h1	219791058	219792119	219792030	10
chr1_h1	219805469	219806431	219806028	18
chr1_h1	219810750	219811734	219811282	35
chr1_h1	219829745	219830751	219830200	15
chr1_h1	219848491	219849608	219849202	9
chr1_h1	219865725	219866635	219865918	20
chr1_h1	219890553	219891464	219891022	265
chr1_h1	219897590	219898518	219897875	9
chr1_h1	219904565	219905355	219905079	19
chr1_h1	219908150	219909305	219908913	32
chr1_h1	219943307	219944186	219943530	7
chr1_h1	219946254	219947264	219946596	9
chr1_h1	219950993	219951571	219951364	6
chr1_h1	219984274	219985310	219984690	14
chr1_h1	220038348	220039344	220038689	15
chr1_h1	220051012	220052051	220051464	17
chr1_h1	220055441	220056233	220056095	9
chr1_h1	220221286	220222264	220221689	10
chr1_h1	220222792	220223685	220223223	70
chr1_h1	220229348	220230274	220229367	7
chr1_h1	220263548	220264375	220263909	14
chr1_h1	220277019	220278133	220277472	22
chr1_h1	220279268	220280182	220279625	10
chr1_h1	220297342	220298405	220297631	13
chr1_h1	220307224	220308166	220307740	142
chr1_h1	220310452	220311819	220310897	35
chr1_h1	220342344	220343267	220342749	9
chr1_h1	220346741	220347690	220347109	26
chr1_h1	220351593	220352639	220352098	45
chr1_h1	220357598	220358444	220358034	12
chr1_h1	220360192	220361037	220360649	22
chr1_h1	220367657	220368575	220368121	193
chr1_h1	220369885	220370628	220370341	47
chr1_h1	220371042	220371829	220371397	38
chr1_h1	220373685	220374311	220374067	8
chr1_h1	220375115	220375602	220375396	9
chr1_h1	220375702	220376227	220375984	12
chr1_h1	220383037	220383948	220383539	373
chr1_h1	220384445	220385272	220384746	20
chr1_h1	220409175	220410087	220409711	83
chr1_h1	220411383	220412419	220411979	21
chr1_h1	220419251	220420142	220419895	16
chr1_h1	220427977	220428870	220428379	23
chr1_h1	220465326	220466201	220465758	7
chr1_h1	220468616	220469464	220468971	13
chr1_h1	220489295	220490190	220490125	14
chr1_h1	220536172	220537308	220536644	15
chr1_h1	220538143	220539074	220538641	74
chr1_h1	220541582	220542635	220542240	78
chr1_h1	220551098	220552009	220551765	16
chr1_h1	220566497	220566997	220566690	10
chr1_h1	220571419	220572295	220571941	124
chr1_h1	220572839	220573700	220573244	172
chr1_h1	220600154	220601135	220600848	11
chr1_h1	220604552	220605393	220605295	61
chr1_h1	220606115	220607047	220606677	46
chr1_h1	220608442	220609241	220608875	31
chr1_h1	220611619	220612808	220612309	15
chr1_h1	220620321	220621078	220620695	7
chr1_h1	220625215	220626093	220625686	151
chr1_h1	220633493	220634438	220633968	103
chr1_h1	220638185	220639071	220638315	18
chr1_h1	220729106	220730657	220730244	13
chr1_h1	220736499	220737561	220737182	9
chr1_h1	220770863	220771752	220771368	95
chr1_h1	220777753	220778587	220777948	10
chr1_h1	220779202	220780097	220779391	7
chr1_h1	220798051	220798790	220798484	10
chr1_h1	220798913	220799624	220799277	17
chr1_h1	220801095	220801899	220801600	9
chr1_h1	220806969	220807833	220807678	9
chr1_h1	220821284	220822202	220821678	12
chr1_h1	220822931	220823800	220823269	18
chr1_h1	220829487	220830319	220829948	13
chr1_h1	220830742	220831717	220831399	11
chr1_h1	220855392	220856310	220855758	11
chr1_h1	220900215	220901125	220900849	10
chr1_h1	220915305	220916222	220915835	10
chr1_h1	220919826	220920701	220920269	9
chr1_h1	220948469	220949482	220949247	20
chr1_h1	220949776	220950710	220950142	19
chr1_h1	221096918	221097785	221097411	16
chr1_h1	221209989	221210811	221210450	28
chr1_h1	221210973	221211777	221211234	19
chr1_h1	221239558	221240482	221240048	11
chr1_h1	221241165	221242067	221241609	16
chr1_h1	221245047	221245924	221245507	4
chr1_h1	221248639	221249499	221249153	12
chr1_h1	221251692	221252763	221252410	24
chr1_h1	221285675	221286796	221286304	20
chr1_h1	221288573	221289560	221288884	17
chr1_h1	221330334	221331175	221330926	16
chr1_h1	221335352	221335991	221335835	8
chr1_h1	221383081	221383976	221383496	101
chr1_h1	221417403	221418204	221417627	12
chr1_h1	221418335	221418845	221418576	4
chr1_h1	221419380	221420243	221420084	7
chr1_h1	221444989	221445919	221445476	12
chr1_h1	221460460	221461263	221460902	8
chr1_h1	221488136	221489163	221488823	15
chr1_h1	221491389	221492385	221491829	57
chr1_h1	221495821	221496697	221496336	15
chr1_h1	221504531	221505348	221504922	22
chr1_h1	221509458	221510302	221509618	8
chr1_h1	221525767	221526632	221526211	17
chr1_h1	221541637	221542539	221542047	16
chr1_h1	221544098	221544893	221544483	9
chr1_h1	221555537	221556463	221556181	12
chr1_h1	221570990	221571724	221571364	7
chr1_h1	221574819	221575295	221575058	6
chr1_h1	221583490	221584396	221583867	14
chr1_h1	221587120	221588004	221587156	13
chr1_h1	221632865	221633650	221633135	12
chr1_h1	221637121	221637980	221637421	8
chr1_h1	221641484	221642290	221641754	17
chr1_h1	221645641	221646405	221646019	15
chr1_h1	221650540	221651337	221650827	8
chr1_h1	221670579	221671468	221670952	33
chr1_h1	221734384	221735705	221734637	16
chr1_h1	221739101	221739989	221739534	59
chr1_h1	221757430	221758540	221758088	37
chr1_h1	221767589	221768423	221767928	15
chr1_h1	221786669	221787704	221787401	13
chr1_h1	221791986	221792916	221792291	10
chr1_h1	221813331	221814228	221813926	13
chr1_h1	221814761	221815658	221815113	27
chr1_h1	221872496	221873282	221872895	51
chr1_h1	221873884	221874778	221874317	30
chr1_h1	221877970	221878819	221878493	10
chr1_h1	221958485	221959576	221958928	12
chr1_h1	221980825	221981846	221981329	16
chr1_h1	221989163	221989986	221989523	50
chr1_h1	222030635	222031741	222031255	23
chr1_h1	222033143	222034056	222033580	104
chr1_h1	222035510	222036428	222036020	35
