Motif	Factor	Evidence	Curated
GM.5.0.Forkhead.0041	h1SMcG0008308	Orthologs	N
GM.5.0.Forkhead.0041	h1SMcG0015283	Orthologs	N
GM.5.0.Forkhead.0041	h1SMcG0007411	Orthologs	N
GM.5.0.Homeodomain.0157	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Ets.0033	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.STAT.0017	h1SMcG0007329	Orthologs	N
GM.5.0.STAT.0017	h1SMcG0007325	Orthologs	N
GM.5.0.Homeodomain.0158	h1SMcG0011535	Orthologs	N
GM.5.0.Homeodomain.0158	h1SMcG0008475	Orthologs	N
GM.5.0.Homeodomain.0158	h1SMcG0018916	Orthologs	N
GM.5.0.Homeodomain.0158	h1SMcG0003685	Orthologs	N
GM.5.0.C2H2_ZF.0200	h1SMcG0016472	Orthologs	N
GM.5.0.C2H2_ZF.0200	h1SMcG0018383	Orthologs	N
GM.5.0.Mixed.0076	h1SMcG0008441	Orthologs	N
GM.5.0.Unknown.0094	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.bZIP.0075	h1SMcG0010609	Orthologs	N
GM.5.0.bZIP.0075	h1SMcG0017602	Orthologs	N
GM.5.0.bZIP.0075	h1SMcG0004816	Orthologs	N
GM.5.0.Unknown.0095	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.HSF.0006	h1SMcG0006379	Orthologs	N
GM.5.0.Ets.0034	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Unknown.0096	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Unknown.0097	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.TEA.0005	h1SMcG0015294	Orthologs	N
GM.5.0.bHLH.0089	h1SMcG0001531	Orthologs	N
GM.5.0.bHLH.0089	h1SMcG0004651	Orthologs	N
GM.5.0.Unknown.0098	h1SMcG0019014	Orthologs	N
GM.5.0.SMAD.0016	h1SMcG0006347	Orthologs	N
GM.5.0.SMAD.0016	h1SMcG0023128	Orthologs	N
GM.5.0.Forkhead.0042	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Mixed.0077	h1SMcG0019798	Orthologs	N
GM.5.0.Mixed.0077	h1SMcG0019799	Orthologs	N
GM.5.0.STAT.0018	h1SMcG0007329	Orthologs	N
GM.5.0.STAT.0018	h1SMcG0007325	Orthologs	N
GM.5.0.CUT_Homeodomain.0009	h1SMcG0010220	Orthologs	N
GM.5.0.CUT_Homeodomain.0009	h1SMcG0019233	Orthologs	N
GM.5.0.bHLH.0090	h1SMcG0001531	Orthologs	N
GM.5.0.MBD.0002	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Nuclear_receptor.0103	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.bHLH.0091	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.C2H2_ZF.0201	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.C2H2_ZF.0202	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.C2H2_ZF.0203	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Homeodomain_POU.0014	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.SMAD.0017	h1SMcG0006347	Orthologs	N
GM.5.0.SMAD.0017	h1SMcG0023128	Orthologs	N
GM.5.0.Nuclear_receptor.0104	h1SMcG0015595	Orthologs	N
GM.5.0.Unknown.0099	h1SMcG0006347	Orthologs	N
GM.5.0.Unknown.0099	h1SMcG0023128	Orthologs	N
GM.5.0.Unknown.0099	h1SMcG0004687	Orthologs	N
GM.5.0.C2H2_ZF.0204	>h1SMcG0005177	Orthologs	N
GM.5.0.Homeodomain_POU.0015	h1SMcG0008833	Orthologs	N
GM.5.0.Nuclear_receptor.0105	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Forkhead.0043	h1SMcG0009963	Orthologs	N
GM.5.0.Forkhead.0043	h1SMcG0013875	Orthologs	N
GM.5.0.Forkhead.0043	h1SMcG0000287	Orthologs	N
GM.5.0.Forkhead.0043	h1SMcG0012074	Orthologs	N
GM.5.0.Forkhead.0043	h1SMcG0008308	Orthologs	N
GM.5.0.Forkhead.0043	h1SMcG0015283	Orthologs	N
GM.5.0.Forkhead.0043	h1SMcG0007411	Orthologs	N
GM.5.0.Mixed.0078	h1SMcG0009273	Orthologs	N
GM.5.0.Nuclear_receptor.0106	h1SMcG0001020	Orthologs	N
GM.5.0.bZIP.0076	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.GATA.0019	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Unknown.0100	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Myb_SANT.0014	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.GATA.0020	h1SMcG0009369	Orthologs	N
GM.5.0.bHLH.0092	h1SMcG0013330	Orthologs	N
GM.5.0.SMAD.0018	h1SMcG0004687	Orthologs	N
GM.5.0.C2H2_ZF.0205	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Unknown.0101	h1SMcG0010451	Orthologs	N
GM.5.0.Unknown.0101	h1SMcG0010448	Orthologs	N
GM.5.0.THAP_finger.0005	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Nuclear_receptor.0107	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Nuclear_receptor.0108	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.GATA.0021	h1SMcG0009369	Orthologs	N
GM.5.0.C2H2_ZF.0206	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Homeodomain.0159	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.C2H2_ZF.0207	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Mixed.0079	h1SMcG0020760	Orthologs	N
GM.5.0.Mixed.0079	h1SMcG0010451	Orthologs	N
GM.5.0.Mixed.0079	h1SMcG0010448	Orthologs	N
GM.5.0.bZIP.0077	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Unknown.0102	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Unknown.0103	h1SMcG0020760	Orthologs	N
GM.5.0.C2H2_ZF.0208	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Unknown.0104	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Paired_box.0015	h1SMcG0008441	Orthologs	N
GM.5.0.bHLH.0093	h1SMcG0016003	Orthologs	N
GM.5.0.bHLH.0093	h1SMnG0025958	Orthologs	N
GM.5.0.Ets.0035	h1SMcG0000267	Orthologs	N
GM.5.0.STAT.0019	h1SMcG0007329	Orthologs	N
GM.5.0.STAT.0019	h1SMcG0007325	Orthologs	N
GM.5.0.bHLH.0094	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.DM.0006	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Unknown.0105	h1SMcG0015958	Orthologs	N
GM.5.0.Unknown.0105	h1SMcG0002678	Orthologs	N
GM.5.0.Homeodomain.0160	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Unknown.0106	h1SMcG0003839	Orthologs	N
GM.5.0.Unknown.0106	h1SMnG0006331	Orthologs	N
GM.5.0.Unknown.0107	h1SMcG0020144	Orthologs	N
GM.5.0.Nuclear_receptor.0109	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Paired_box.0016	h1SMcG0008441	Orthologs	N
GM.5.0.C2H2_ZF.0209	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Nuclear_receptor.0110	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.MADS_box.0017	h1SMcG0009353	Orthologs	N
GM.5.0.MADS_box.0017	h1SMcG0009220	Orthologs	N
GM.5.0.Unknown.0108	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Unknown.0109	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Unknown.0110	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.bHLH.0095	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Forkhead.0044	h1SMcG0009963	Orthologs	N
GM.5.0.Forkhead.0044	h1SMcG0013875	Orthologs	N
GM.5.0.Forkhead.0044	h1SMcG0000287	Orthologs	N
GM.5.0.Forkhead.0044	h1SMcG0012074	Orthologs	N
GM.5.0.Forkhead.0044	h1SMcG0008308	Orthologs	N
GM.5.0.Forkhead.0044	h1SMcG0015283	Orthologs	N
GM.5.0.Forkhead.0044	h1SMcG0007411	Orthologs	N
GM.5.0.bZIP.0078	h1SMcG0008373	Orthologs	N
GM.5.0.CUT_Homeodomain.0010	>h1SMcG0000889	Orthologs	N
GM.5.0.CUT_Homeodomain.0010	h1SMcG0023033	Orthologs	N
GM.5.0.CUT_Homeodomain.0010	h1SMcG0011844	Orthologs	N
GM.5.0.bHLH.0096	h1SMcG0006375	Orthologs	N
GM.5.0.Sox.0032	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.C2H2_ZF.0210	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.ARID_BRIGHT.0003	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Nuclear_receptor.0111	h1SMcG0016703	Orthologs	N
GM.5.0.Nuclear_receptor.0112	h1SMcG0016703	Orthologs	N
GM.5.0.C2H2_ZF.0211	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Mixed.0080	h1SMcG0008441	Orthologs	N
GM.5.0.bZIP.0079	h1SMcG0010609	Orthologs	N
GM.5.0.bZIP.0079	h1SMcG0017602	Orthologs	N
GM.5.0.bZIP.0079	h1SMcG0004816	Orthologs	N
GM.5.0.Unknown.0111	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Unknown.0112	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Homeodomain.0161	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.GATA.0022	h1SMcG0009369	Orthologs	N
GM.5.0.Ets.0036	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.bHLH.0097	h1SMcG0021295	Orthologs	N
GM.5.0.Homeodomain_POU.0016	h1SMcG0008833	Orthologs	N
GM.5.0.Nuclear_receptor.0113	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Rel.0021	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.GATA.0023	h1SMcG0009369	Orthologs	N
GM.5.0.IRF.0016	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Unknown.0113	h1SMcG0015958	Orthologs	N
GM.5.0.Unknown.0113	h1SMcG0002678	Orthologs	N
GM.5.0.bHLH.0098	h1SMcG0018604	Orthologs	N
GM.5.0.bHLH.0098	h1SMcG0022832	Orthologs	N
GM.5.0.bHLH.0098	h1SMcG0007018	Orthologs	N
GM.5.0.bZIP.0080	h1SMcG0006635	Orthologs	N
GM.5.0.Ets.0037	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Ets.0038	h1SMcG0014005	Orthologs	N
GM.5.0.Ets.0038	h1SMnG0022954	Orthologs	N
GM.5.0.Ets.0038	h1SMcG0021529	Orthologs	N
GM.5.0.Ets.0038	h1SMcG0011654	Orthologs	N
GM.5.0.Ets.0038	h1SMcG0000267	Orthologs	N
GM.5.0.Forkhead.0045	h1SMcG0009963	Orthologs	N
GM.5.0.Forkhead.0045	h1SMcG0013875	Orthologs	N
GM.5.0.Forkhead.0045	h1SMcG0000287	Orthologs	N
GM.5.0.Forkhead.0045	h1SMcG0012074	Orthologs	N
GM.5.0.Forkhead.0045	h1SMcG0008308	Orthologs	N
GM.5.0.Forkhead.0045	h1SMcG0015283	Orthologs	N
GM.5.0.Forkhead.0045	h1SMcG0007411	Orthologs	N
GM.5.0.Homeodomain.0162	h1SMcG0007041	Orthologs	N
GM.5.0.Homeodomain.0162	h1SMcG0009117	Orthologs	N
GM.5.0.Homeodomain.0162	h1SMcG0008090	Orthologs	N
GM.5.0.Sox.0033	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.C2H2_ZF.0212	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Rel.0022	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Homeodomain.0163	h1SMcG0008090	Orthologs	N
GM.5.0.Homeodomain.0163	h1SMcG0007041	Orthologs	N
GM.5.0.Homeodomain.0164	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Homeodomain.0165	h1SMcG0007253	Orthologs	N
GM.5.0.Forkhead.0046	h1SMcG0009963	Orthologs	N
GM.5.0.Forkhead.0046	h1SMcG0013875	Orthologs	N
GM.5.0.Forkhead.0046	h1SMcG0000287	Orthologs	N
GM.5.0.Forkhead.0046	h1SMcG0012074	Orthologs	N
GM.5.0.Forkhead.0046	h1SMcG0008308	Orthologs	N
GM.5.0.Forkhead.0046	h1SMcG0015283	Orthologs	N
GM.5.0.Forkhead.0046	h1SMcG0007411	Orthologs	N
GM.5.0.THAP_finger.0006	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Unknown.0114	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.bHLH.0099	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.MADS_box.0018	h1SMcG0000971	Orthologs	N
GM.5.0.Prospero.0001	h1SMcG0002578	Orthologs	N
GM.5.0.C2H2_ZF.0213	h1SMcG0001434	Orthologs	N
GM.5.0.IRF.0017	h1SMcG0001975	Orthologs	N
GM.5.0.Mixed.0081	h1SMcG0013594	Orthologs	N
GM.5.0.bHLH.0100	h1SMcG0000079	Orthologs	N
GM.5.0.p53.0008	>h1SMcG0016868	Orthologs	N
GM.5.0.Forkhead.0047	h1SMcG0009963	Orthologs	N
GM.5.0.Forkhead.0047	h1SMcG0013875	Orthologs	N
GM.5.0.Forkhead.0047	h1SMcG0000287	Orthologs	N
GM.5.0.Forkhead.0047	h1SMcG0012074	Orthologs	N
GM.5.0.Forkhead.0047	h1SMcG0008308	Orthologs	N
GM.5.0.Forkhead.0047	h1SMcG0015283	Orthologs	N
GM.5.0.Forkhead.0047	h1SMcG0007411	Orthologs	N
GM.5.0.Ets.0039	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Unknown.0115	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Unknown.0116	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Unknown.0117	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Unknown.0118	h1SMcG0004888	Orthologs	N
GM.5.0.Ets.0040	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.bZIP.0081	h1SMcG0007969	Orthologs	N
GM.5.0.Unknown.0119	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.bHLH.0101	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Unknown.0120	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.HSF.0007	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.SMAD.0019	h1SMcG0006347	Orthologs	N
GM.5.0.SMAD.0019	h1SMcG0023128	Orthologs	N
GM.5.0.Mixed.0082	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.C2H2_ZF.0214	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.C2H2_ZF.0215	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Unknown.0121	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.bZIP.0082	h1SMcG0008373	Orthologs	N
GM.5.0.Unknown.0122	h1SMcG0003130	Orthologs	N
GM.5.0.Unknown.0122	h1SMcG0004695	Orthologs	N
GM.5.0.C2H2_ZF.0216	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.bHLH.0102	h1SMcG0009326	Orthologs	N
GM.5.0.bHLH.0102	h1SMcG0018400	Orthologs	N
GM.5.0.bHLH.0102	h1SMcG0001334	Orthologs	N
GM.5.0.bHLH.0102	h1SMcG0021180	Orthologs	N
GM.5.0.Homeodomain.0166	h1SMcG0004695	Orthologs	N
GM.5.0.Forkhead.0048	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.bZIP.0083	h1SMcG0022769	Orthologs	N
GM.5.0.bZIP.0083	h1SMcG0007447	Orthologs	N
GM.5.0.bZIP.0083	h1SMnG0012538	Orthologs	N
GM.5.0.bZIP.0083	h1SMcG0022770	Orthologs	N
GM.5.0.Mixed.0083	h1SMcG0008441	Orthologs	N
GM.5.0.C2H2_ZF.0217	h1SMcG0002845	Orthologs	N
GM.5.0.Homeodomain.0167	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Unknown.0123	h1SMcG0010451	Orthologs	N
GM.5.0.Unknown.0123	h1SMcG0010448	Orthologs	N
GM.5.0.bZIP.0084	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Unknown.0124	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Unknown.0125	h1SMcG0013474	Orthologs	N
GM.5.0.Unknown.0125	h1SMcG0004146	Orthologs	N
GM.5.0.Unknown.0126	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Paired_box.0017	h1SMcG0008441	Orthologs	N
GM.5.0.Mixed.0084	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Mixed.0085	h1SMcG0013730	Orthologs	N
GM.5.0.Unknown.0127	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Forkhead.0049	h1SMcG0009963	Orthologs	N
GM.5.0.Forkhead.0049	h1SMcG0013875	Orthologs	N
GM.5.0.Forkhead.0049	h1SMcG0000287	Orthologs	N
GM.5.0.Forkhead.0049	h1SMcG0012074	Orthologs	N
GM.5.0.Forkhead.0049	h1SMcG0008308	Orthologs	N
GM.5.0.Forkhead.0049	h1SMcG0015283	Orthologs	N
GM.5.0.Forkhead.0049	h1SMcG0007411	Orthologs	N
GM.5.0.C2H2_ZF.0218	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Nuclear_receptor.0114	h1SMcG0001020	Orthologs	N
GM.5.0.Nuclear_receptor.0115	h1SMcG0001020	Orthologs	N
GM.5.0.Grainyhead.0008	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.bHLH.0103	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Mixed.0086	h1SMcG0020592	Orthologs	N
GM.5.0.Mixed.0086	h1SMcG0010290	Orthologs	N
GM.5.0.Mixed.0086	h1SMcG0010366	Orthologs	N
GM.5.0.Mixed.0086	h1SMcG0010076	Orthologs	N
GM.5.0.Mixed.0086	h1SMcG0006042	Orthologs	N
GM.5.0.Mixed.0087	h1SMcG0020760	Orthologs	N
GM.5.0.Mixed.0087	h1SMcG0010451	Orthologs	N
GM.5.0.Mixed.0087	h1SMcG0010448	Orthologs	N
GM.5.0.Rel.0023	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Myb_SANT.0015	h1SMcG0013177	Orthologs	N
GM.5.0.Myb_SANT.0015	h1SMcG0013178	Orthologs	N
GM.5.0.Myb_SANT.0015	h1SMcG0013179	Orthologs	N
GM.5.0.Myb_SANT.0015	h1SMcG0013166	Orthologs	N
GM.5.0.Myb_SANT.0015	h1SMcG0013163	Orthologs	N
GM.5.0.Homeodomain.0168	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Nuclear_receptor.0116	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.bHLH.0104	h1SMcG0011310	Orthologs	N
GM.5.0.bHLH.0104	h1SMcG0009686	Orthologs	N
GM.5.0.STAT.0020	h1SMcG0007329	Orthologs	N
GM.5.0.STAT.0020	h1SMcG0007325	Orthologs	N
GM.5.0.RFX.0010	h1SMcG0020741	Orthologs	N
GM.5.0.RFX.0010	h1SMcG0015193	Orthologs	N
GM.5.0.Nuclear_receptor.0117	h1SMcG0021496	Orthologs	N
GM.5.0.Nuclear_receptor.0118	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Unknown.0128	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.IRF.0018	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.RFX.0011	h1SMcG0020741	Orthologs	N
GM.5.0.C2H2_ZF.0219	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Unknown.0129	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.bHLH.0105	h1SMcG0011310	Orthologs	N
GM.5.0.bHLH.0105	h1SMcG0009686	Orthologs	N
GM.5.0.Unknown.0130	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Nuclear_receptor.0119	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Sox.0034	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Unknown.0131	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.STAT.0021	h1SMcG0007329	Orthologs	N
GM.5.0.STAT.0021	h1SMcG0007325	Orthologs	N
GM.5.0.bZIP.0085	h1SMcG0010609	Orthologs	N
GM.5.0.bZIP.0085	h1SMcG0017602	Orthologs	N
GM.5.0.bZIP.0085	h1SMcG0004816	Orthologs	N
GM.5.0.Homeodomain.0169	h1SMcG0007474	Orthologs	N
GM.5.0.Homeodomain.0169	h1SMcG0003793	Orthologs	N
GM.5.0.RFX.0012	h1SMcG0015193	Orthologs	N
GM.5.0.C2H2_ZF.0220	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.bHLH.0106	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Unknown.0132	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Unknown.0133	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.C2H2_ZF.0221	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Unknown.0134	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.C2H2_ZF.0222	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.C2H2_ZF_Homeodomain.0004	h1SMcG0001531	Orthologs	N
GM.5.0.C2H2_ZF_Homeodomain.0004	h1SMcG0006102	Orthologs	N
GM.5.0.bHLH.0107	h1SMcG0011688	Orthologs	N
GM.5.0.bHLH.0107	h1SMcG0020191	Orthologs	N
GM.5.0.bHLH.0108	h1SMcG0009326	Orthologs	N
GM.5.0.bHLH.0108	h1SMcG0018400	Orthologs	N
GM.5.0.bHLH.0108	h1SMcG0001334	Orthologs	N
GM.5.0.bHLH.0108	h1SMcG0021180	Orthologs	N
GM.5.0.C2H2_ZF.0223	h1SMcG0000656	Orthologs	N
GM.5.0.bZIP.0086	h1SMcG0012645	Orthologs	N
GM.5.0.Unknown.0135	h1SMcG0001034	Orthologs	N
GM.5.0.C2H2_ZF.0224	h1SMcG0010990	Orthologs	N
GM.5.0.C2H2_ZF.0224	h1SMcG0018295	Orthologs	N
GM.5.0.C2H2_ZF.0224	h1SMcG0018294	Orthologs	N
GM.5.0.bHLH.0109	h1SMcG0016003	Orthologs	N
GM.5.0.bHLH.0109	h1SMnG0025958	Orthologs	N
GM.5.0.Paired_box.0018	h1SMcG0008441	Orthologs	N
GM.5.0.bHLH.0110	h1SMcG0016956	Orthologs	N
GM.5.0.C2H2_ZF.0225	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.C2H2_ZF.0226	>h1SMcG0005177	Orthologs	N
GM.5.0.Unknown.0136	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Sox.0035	h1SMcG0016676	Orthologs	N
GM.5.0.Unknown.0137	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.bHLH.0111	h1SMcG0011688	Orthologs	N
GM.5.0.bHLH.0111	h1SMcG0020191	Orthologs	N
GM.5.0.Ets.0041	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Unknown.0138	h1SMcG0009000	Orthologs	N
GM.5.0.Unknown.0138	h1SMcG0013344	Orthologs	N
GM.5.0.C2H2_ZF.0227	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.bHLH.0112	h1SMcG0016003	Orthologs	N
GM.5.0.bHLH.0112	h1SMnG0025958	Orthologs	N
GM.5.0.bHLH.0113	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.HSF.0008	h1SMcG0006379	Orthologs	N
GM.5.0.CUT_Homeodomain.0011	h1SMcG0010220	Orthologs	N
GM.5.0.CUT_Homeodomain.0011	h1SMcG0019233	Orthologs	N
GM.5.0.Mixed.0088	h1SMcG0010451	Orthologs	N
GM.5.0.Mixed.0088	h1SMcG0010448	Orthologs	N
GM.5.0.Ets.0042	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Homeodomain.0170	h1SMcG0018916	Orthologs	N
GM.5.0.Homeodomain.0171	h1SMcG0003685	Orthologs	N
GM.5.0.C2H2_ZF.0228	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Homeodomain.0172	h1SMcG0003298	Orthologs	N
GM.5.0.T-box.0021	h1SMcG0010122	Orthologs	N
GM.5.0.C2H2_ZF.0229	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Nuclear_receptor.0120	h1SMcG0016703	Orthologs	N
GM.5.0.Nuclear_receptor.0121	h1SMcG0005026	Orthologs	N
GM.5.0.Nuclear_receptor.0121	h1SMnG0004601	Orthologs	N
GM.5.0.Nuclear_receptor.0121	h1SMcG0018383	Orthologs	N
GM.5.0.Nuclear_receptor.0121	h1SMcG0000782	Orthologs	N
GM.5.0.bHLH.0114	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.C2H2_ZF.0230	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Nuclear_receptor.0122	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.GATA.0024	h1SMcG0009369	Orthologs	N
GM.5.0.Unknown.0139	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.bHLH.0115	h1SMcG0018604	Orthologs	N
GM.5.0.bHLH.0115	h1SMcG0022832	Orthologs	N
GM.5.0.bHLH.0115	h1SMcG0007018	Orthologs	N
GM.5.0.bHLH.0115	h1SMcG0012768	Orthologs	N
GM.5.0.C2H2_ZF.0231	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Unknown.0140	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.C2H2_ZF.0232	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.C2H2_ZF.0233	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.bZIP.0087	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Homeodomain.0173	h1SMcG0022072	Orthologs	N
GM.5.0.C2H2_ZF.0234	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.bHLH.0116	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.C2H2_ZF.0235	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Homeodomain.0174	h1SMcG0004695	Orthologs	N
GM.5.0.Homeodomain.0174	h1SMcG0014159	Orthologs	N
GM.5.0.Homeodomain.0174	h1SMcG0021332	Orthologs	N
GM.5.0.p53.0009	>h1SMcG0016868	Orthologs	N
GM.5.0.GATA.0025	h1SMcG0009369	Orthologs	N
GM.5.0.Unknown.0141	h1SMcG0014111	Orthologs	N
GM.5.0.C2H2_ZF.0236	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Nuclear_receptor.0123	h1SMcG0019688	Orthologs	N
GM.5.0.bHLH.0117	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.MADS_box.0019	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.C2H2_ZF.0237	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.bZIP.0088	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.ARID_BRIGHT.0004	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.C2H2_ZF.0238	NO ORTHOLOGS FOUND	Orthologs	N
